asset_class,asset_subclass,has_market_price,has_cash_flows,has_options_features,is_exchange_traded,has_credit_risk,has_early_exercise,is_path_dependent,volatility_available,liquidity,maturity_years,data_availability,ifrs_level,recommended_method
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.21,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.08,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.59,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.59,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.53,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.7,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.01,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.97,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.44,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.25,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.82,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.93,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.11,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.4,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.35,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.53,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.0,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.23,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.18,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.6,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.62,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.57,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.81,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.95,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.61,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.03,Full,1,Cost-of-Carry
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.08,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.16,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.42,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.9,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.96,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.41,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.74,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.27,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.21,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.47,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.62,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.13,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.24,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.85,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.53,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.86,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.09,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.55,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.47,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.18,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.85,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.47,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.66,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.52,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.47,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.79,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.87,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.76,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.04,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.67,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.25,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.76,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.56,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.36,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.4,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.38,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.41,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.45,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.11,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.59,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.65,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.54,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.8,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.38,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.19,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.61,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.74,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.33,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.97,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.81,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.97,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.98,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.64,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.98,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.15,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.11,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.83,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.39,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.35,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.55,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.48,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.37,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.83,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.19,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.12,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.16,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.46,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.66,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.74,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.85,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.05,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.34,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.19,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.84,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.35,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.23,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.09,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.42,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.91,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.81,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.9,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.88,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.19,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.47,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.56,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.98,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.43,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.92,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.86,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.91,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.81,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.96,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.32,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.3,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.23,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.09,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.07,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.83,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.24,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.61,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.67,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.89,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.1,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.8,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.28,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.58,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.27,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.5,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.53,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.83,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.04,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.1,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.78,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.89,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.61,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.6,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.25,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.79,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.28,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.48,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.28,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.89,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.06,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.91,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.97,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.49,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.62,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.53,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.03,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.85,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.47,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.23,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.06,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.82,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.82,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.88,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.05,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.06,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.93,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.4,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.72,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.32,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.96,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.02,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.07,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.08,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.27,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.8,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.11,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.09,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.37,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.68,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.37,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.03,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.92,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.88,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.14,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.09,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.16,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.43,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.5,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.06,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.57,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.73,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.85,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.44,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.29,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.79,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.4,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.76,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.59,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.61,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.54,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.65,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.36,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.04,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.64,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.09,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.32,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.54,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.46,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.16,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.05,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.96,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.06,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.4,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.04,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.47,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.9,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.96,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.89,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.83,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.3,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.4,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.55,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.56,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.77,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.45,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.27,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.08,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.28,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.57,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.59,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.46,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.5,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.99,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.63,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.47,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.17,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.72,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.15,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.61,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.47,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.75,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.8,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.88,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.17,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.98,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.6,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.53,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.4,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.38,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.9,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.45,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.6,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.49,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.08,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.65,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.33,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.05,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.24,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.49,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.73,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.15,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.37,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.29,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.96,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,1.0,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.83,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.03,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.64,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.03,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.83,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.89,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.12,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.73,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.04,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.56,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.95,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.96,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.31,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.51,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.07,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.41,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.25,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.81,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.28,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.59,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.56,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.05,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.43,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.2,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.87,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.83,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.26,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.83,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.56,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.92,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.41,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.88,Full,2,Forward-Pricing
