asset_class,asset_subclass,has_market_price,has_cash_flows,has_options_features,is_exchange_traded,liquidity,maturity_years,has_credit_risk,has_early_exercise,is_path_dependent,data_availability,volatility_available,ifrs_level,recommended_method
Bond,Corporate Bond (HY),1,1,0,1,Low,5.21,1,0,0,Partial,1,2,Credit-Model
Equity,Banking Stock,1,1,0,1,High,,0,0,0,Full,1,2,DDM
Equity,Banking Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Derivative,FX Option,0,0,1,0,Low,0.47,0,0,0,Partial,1,2,Black-Scholes
Equity,Utility Stock,1,1,0,1,High,,0,0,0,Full,1,2,DDM
Equity,Biotech Stock,1,0,0,1,Medium,,0,0,0,Full,1,1,Relative
Currency,Major Currency Pair,1,0,0,1,High,,0,0,0,Full,1,1,Forward-Pricing
Option,European Call,1,0,1,1,High,0.14,0,0,0,Full,1,2,Black-Scholes
Derivative,Equity Swap,0,1,0,0,Medium,0.67,1,0,0,Partial,1,2,DCF
Option,American Put,1,0,1,1,High,1.5,0,1,0,Full,1,2,Binomial-Tree
Bond,Corporate Bond (IG),1,1,0,1,Medium,6.91,1,0,0,Full,1,2,DCF
Option,Swaption,0,0,1,0,Medium,4.69,0,0,0,Partial,1,3,Black-Scholes
Equity,Banking Stock,1,1,0,1,High,,0,0,0,Partial,1,1,DDM
Bond,Sovereign Emerging Bond,1,1,0,1,Medium,15.04,1,0,0,Sparse,1,2,Credit-Model
Bond,Convertible Bond,1,1,1,1,Low,3.51,1,1,0,Partial,1,3,Credit-Model
Bond,Government Bond,1,1,0,1,Medium,14.56,0,0,0,Full,1,1,DCF
Option,American Option,1,0,1,1,High,1.22,0,1,0,Partial,1,2,Binomial-Tree
Bond,Corporate Bond (IG),1,1,0,1,Medium,7.41,1,0,0,Full,1,1,DCF
Bond,Municipal Bond,0,1,0,0,Low,10.65,1,0,0,Partial,0,3,DCF
Derivative,Equity Swap,0,1,0,0,Low,0.62,1,0,0,Partial,1,3,DCF
Equity,Growth Tech Stock,1,0,0,1,Medium,,0,0,0,Full,1,1,Relative
Derivative,Equity Swap,0,1,0,0,Low,1.66,1,0,0,Partial,1,2,DCF
Currency,EM FX Forward,0,0,0,0,Medium,0.85,0,0,0,Partial,1,2,Forward-Pricing
Equity,Biotech Stock,1,0,0,1,Medium,,0,0,0,Partial,1,2,Relative
Bond,Corporate Bond (HY),1,1,0,1,Low,6.64,1,0,0,Sparse,1,3,Credit-Model
Option,European Put,1,0,1,1,Medium,1.51,0,0,0,Full,1,1,Black-Scholes
Derivative,Equity Index Future,1,0,0,1,High,0.34,0,0,0,Full,1,1,Forward-Pricing
Option,Asian Option,0,0,1,0,Medium,1.3,0,0,1,Sparse,1,2,Monte-Carlo
Currency,EM FX Forward,0,0,0,0,Low,1.01,0,0,0,Partial,1,3,Forward-Pricing
Bond,CDS,1,1,0,0,Medium,8.95,1,0,0,Sparse,0,3,Credit-Model
Option,European Call,1,0,1,1,High,0.66,0,0,0,Full,1,2,Black-Scholes
Option,OTC European Option,0,0,1,0,Medium,0.78,1,0,0,Partial,1,3,Black-Scholes
Derivative,Interest Rate Swap,0,1,0,0,High,22.6,1,0,0,Full,0,2,DCF
Commodity,Agriculture,1,0,0,1,Medium,1.3,0,0,0,Full,1,1,Cost-of-Carry
Bond,CDS,1,1,0,0,Medium,7.13,1,0,0,Sparse,0,2,Credit-Model
Equity,Green Energy Stock,1,0,0,1,High,,0,0,0,Partial,1,2,Relative
Bond,Government Bond,1,1,0,1,Medium,29.89,0,0,0,Full,1,1,DCF
Equity,Growth Tech Stock,1,0,0,1,Medium,,0,0,0,Full,1,1,Relative
Currency,EM FX Forward,0,0,0,0,Medium,0.08,0,0,0,Sparse,1,3,Forward-Pricing
Bond,Zero-Coupon Bond,1,1,0,1,Medium,14.89,0,0,0,Full,1,2,DCF
Bond,Government Bond,1,1,0,1,Medium,3.57,0,0,0,Full,1,1,DCF
Option,American Call,1,0,1,1,Medium,0.95,0,1,0,Full,1,2,Binomial-Tree
Option,European Put,1,0,1,1,Low,1.96,0,0,0,Full,1,2,Black-Scholes
Option,Lookback Option,0,0,1,0,Low,1.63,0,0,1,Partial,1,3,Monte-Carlo
Derivative,Equity Swap,0,1,0,0,Medium,2.35,1,0,0,Partial,1,2,DCF
Option,European Put,1,0,1,1,High,0.05,0,0,0,Full,1,2,Black-Scholes
Bond,CDS,1,1,0,0,Low,5.98,1,0,0,Sparse,0,3,Credit-Model
Bond,Zero-Coupon Bond,1,1,0,1,Medium,24.1,0,0,0,Full,1,1,DCF
Commodity,Commodity Spot,1,0,0,1,High,0.43,0,0,0,Full,1,1,Cost-of-Carry
Currency,Major FX Forward,1,0,0,0,Medium,0.99,0,0,0,Full,1,2,Forward-Pricing
Currency,EM FX Forward,0,0,0,0,Medium,0.24,0,0,0,Sparse,1,2,Forward-Pricing
Equity,REIT,1,1,0,1,High,,0,0,0,Partial,1,1,DDM
Bond,Corporate Bond (IG),1,1,0,1,Medium,1.35,1,0,0,Partial,1,2,DCF
Commodity,Precious Metal Spot,1,0,0,1,High,,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond ETF,1,1,0,1,High,4.31689860621608,0,0,0,Full,1,1,Mark-to-Market
Bond,Sovereign Emerging Bond,1,1,0,1,Medium,3.87,1,0,0,Sparse,1,3,Credit-Model
Option,Barrier Option,0,0,1,0,Low,0.52,0,0,1,Sparse,1,3,Monte-Carlo
Equity,Energy Major Stock,1,1,0,1,High,,0,0,0,Full,1,2,DDM
Option,American Option,1,0,1,1,Medium,1.7,0,1,0,Full,1,2,Binomial-Tree
Currency,Major Currency Pair,1,0,0,1,High,,0,0,0,Full,1,1,Forward-Pricing
Option,American Put,1,0,1,1,High,0.5,0,1,0,Full,1,1,Binomial-Tree
Bond,Zero-Coupon Bond,1,1,0,1,High,6.94,0,0,0,Full,1,1,DCF
Bond,Corporate Bond (HY),1,1,0,1,Low,2.96,1,0,0,Partial,1,2,Credit-Model
Option,Lookback Option,0,0,1,0,Low,1.07,0,0,1,Sparse,1,3,Monte-Carlo
Bond,Corporate Bond (HY),1,1,0,1,Medium,5.34,1,0,0,Sparse,1,2,Credit-Model
Derivative,Equity Swap,0,1,0,0,Low,0.71,1,0,0,Full,1,2,DCF
Option,Asian Option,0,0,1,0,Low,1.86,0,0,1,Sparse,1,2,Monte-Carlo
Bond,Corporate Bond (IG),1,1,0,1,Medium,3.86,1,0,0,Full,1,1,DCF
Commodity,Precious Metal,1,0,0,1,High,1.93,0,0,0,Full,1,1,Cost-of-Carry
Option,European Call,1,0,1,1,Medium,1.53,0,0,0,Full,1,1,Black-Scholes
Currency,EM FX Forward,0,0,0,0,Low,0.74,0,0,0,Sparse,1,3,Forward-Pricing
Commodity,Energy,1,0,0,1,Medium,0.21,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond (HY),1,1,0,1,Medium,5.29,1,0,0,Partial,1,3,Credit-Model
Currency,Major FX Forward,1,0,0,0,High,0.77,0,0,0,Full,1,1,Forward-Pricing
Option,Barrier Option,0,0,1,0,Low,1.86,0,0,1,Sparse,1,3,Monte-Carlo
Option,European Call,1,0,1,1,Medium,0.76,0,0,0,Full,1,1,Black-Scholes
Option,European Call,1,0,1,1,Medium,0.21,0,0,0,Partial,1,1,Black-Scholes
Option,Digital Option,0,0,1,0,Medium,0.65,0,0,1,Partial,1,3,Monte-Carlo
Commodity,Precious Metal,1,0,0,1,Medium,0.61,0,0,0,Partial,1,1,Cost-of-Carry
Equity,REIT,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,Digital Option,0,0,1,0,Low,0.02,0,0,1,Partial,1,2,Monte-Carlo
Commodity,Industrial Metal,1,0,0,1,Medium,1.35,0,0,0,Partial,1,3,Cost-of-Carry
Bond,Sovereign Emerging Bond,1,1,0,1,Low,28.16,1,0,0,Partial,1,2,Credit-Model
Option,Swaption,0,0,1,0,Medium,3.47,0,0,0,Sparse,1,1,Black-Scholes
Bond,Sovereign Emerging Bond,1,1,0,1,Low,13.97,1,0,0,Partial,1,3,Credit-Model
Bond,CDS,1,1,0,0,Medium,1.67,1,0,0,Partial,0,3,Credit-Model
Bond,Sovereign Emerging Bond,1,1,0,1,Medium,20.72,1,0,0,Partial,1,3,Credit-Model
Bond,Government Bond,1,1,0,1,Medium,22.77,0,0,0,Full,1,1,DCF
Equity,Blue Chip Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,American Option,1,0,1,1,Medium,0.98,0,1,0,Full,1,1,Binomial-Tree
Option,European Call,1,0,1,1,Medium,1.98,0,0,0,Full,1,2,Black-Scholes
Option,European Put,1,0,1,1,High,1.4,0,0,0,Full,1,1,Black-Scholes
Bond,MBS,0,1,0,0,Medium,13.61,1,0,0,Sparse,0,3,DCF
Equity,SaaS Stock,1,0,0,1,Medium,,0,0,0,Partial,1,1,Relative
Bond,Sovereign Emerging Bond,1,1,0,1,Low,19.54,1,0,0,Partial,1,2,DCF
Commodity,Agriculture,1,0,0,1,Medium,0.33,0,0,0,Partial,1,1,Cost-of-Carry
Bond,Municipal Bond,0,1,0,0,Low,13.13,1,0,0,Sparse,0,3,DCF
Option,Swaption,0,0,1,0,Medium,5.94,0,0,0,Full,1,1,Black-Scholes
Bond,Corporate Bond (IG),1,1,0,1,High,8.97,1,0,0,Full,1,2,DCF
Currency,Major Currency Pair,1,0,0,1,High,,0,0,0,Full,1,1,Forward-Pricing
Option,American Option,1,0,1,1,Medium,1.61,0,1,0,Partial,1,1,Binomial-Tree
Option,European Put,1,0,1,1,High,1.45,0,0,0,Full,1,2,Black-Scholes
Bond,Government Bond,1,1,0,1,Medium,6.19,0,0,0,Partial,1,3,DCF
Derivative,Equity Swap,0,1,0,0,Medium,2.62,1,0,0,Partial,1,2,DCF
Equity,Private Equity,0,1,0,0,Low,,0,0,0,Partial,0,3,DCF
Bond,Corporate Bond (HY),1,1,0,1,Low,6.43,1,0,0,Sparse,1,2,Credit-Model
Equity,Telecom Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,European Call,1,0,1,1,High,1.15,0,0,0,Full,1,1,Black-Scholes
Option,Asian Option,0,0,1,0,Medium,2.5,0,0,1,Sparse,1,3,Monte-Carlo
Currency,Cross Currency Swap,0,1,0,0,Medium,6.67,1,0,0,Partial,0,2,Forward-Pricing
Equity,Utility Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Derivative,Interest Rate Swap,0,1,0,0,High,27.44,1,0,0,Partial,0,2,DCF
Equity,Mid Cap,1,1,0,1,High,,0,0,0,Partial,1,2,DCF
Bond,Government Bond,1,1,0,1,Medium,28.38,0,0,0,Full,1,1,DCF
Bond,MBS,0,1,0,0,Medium,27.29,1,0,0,Sparse,0,3,DCF
Bond,Corporate Bond (IG),1,1,0,1,Medium,12.55,1,0,0,Full,1,1,DCF
Derivative,Interest Rate Swap,0,1,0,0,Medium,26.42,1,0,0,Partial,0,2,DCF
Equity,Fintech Stock,1,0,0,1,High,,0,0,0,Full,1,2,Relative
Currency,FX Forward,1,0,0,0,High,0.69,0,0,0,Full,1,1,Forward-Pricing
Bond,Corporate Bond (IG),1,1,0,1,Medium,5.51,1,0,0,Partial,1,2,DCF
Currency,Cross Currency Swap,0,1,0,0,Medium,2.7,1,0,0,Partial,0,2,Forward-Pricing
Derivative,Equity Swap,0,1,0,0,Medium,2.79,1,0,0,Partial,1,2,DCF
Option,Asian Option,0,0,1,0,Low,1.72,0,0,1,Partial,1,2,Monte-Carlo
Option,Swaption,0,0,1,0,Medium,9.45,0,0,0,Partial,1,2,Black-Scholes
Derivative,FX Option,0,0,1,0,Low,1.32,0,0,0,Partial,1,3,Black-Scholes
Equity,Growth Tech Stock,1,0,0,1,High,,0,0,0,Full,1,1,Relative
Option,Swaption,0,0,1,0,Low,5.61,0,0,0,Partial,1,2,Black-Scholes
Bond,Sovereign Emerging Bond,1,1,0,1,Medium,5.29,1,0,0,Sparse,1,3,Credit-Model
Equity,REIT,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Bond,Convertible Bond,1,1,1,1,Medium,8.55,1,1,0,Partial,1,2,Credit-Model
Bond,Government Bond,1,1,0,1,Medium,22.78,0,0,0,Full,1,1,DCF
Equity,Blue Chip Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Municipal Bond,0,1,0,0,Medium,8.03,1,0,0,Sparse,0,2,DCF
Commodity,Energy,1,0,0,1,Medium,1.78,0,0,0,Partial,1,1,Cost-of-Carry
Currency,Major FX Forward,1,0,0,0,High,0.94,0,0,0,Full,1,1,Forward-Pricing
Bond,Government Bond ETF,1,1,0,1,High,9.1398188039038,0,0,0,Full,1,1,Mark-to-Market
Bond,Floating Rate Note,1,1,0,1,High,1.77,0,0,0,Full,1,2,DCF
Option,Barrier Option,0,0,1,0,Low,1.02,0,0,1,Sparse,1,3,Monte-Carlo
Option,OTC European Option,0,0,1,0,Low,1.17,1,0,0,Partial,1,3,Black-Scholes
Bond,CDS,1,1,0,0,Medium,1.51,1,0,0,Sparse,0,2,Credit-Model
Commodity,Energy,1,0,0,1,High,0.54,0,0,0,Full,1,1,Cost-of-Carry
Equity,Green Energy Stock,1,0,0,1,High,,0,0,0,Full,1,1,Relative
Equity,Telecom Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Derivative,FX Option,0,0,1,0,Low,0.3,0,0,0,Partial,1,2,Black-Scholes
Derivative,Interest Rate Swap,0,1,0,0,Medium,18.04,1,0,0,Partial,0,2,DCF
Commodity,Agriculture,1,0,0,1,Medium,1.3,0,0,0,Partial,1,1,Cost-of-Carry
Option,American Call,1,0,1,1,Medium,0.2,0,1,0,Full,1,2,Binomial-Tree
Commodity,Industrial Metal,1,0,0,1,High,0.44,0,0,0,Partial,1,1,Cost-of-Carry
Option,Asian Option,0,0,1,0,Medium,2.38,0,0,1,Sparse,1,3,Monte-Carlo
Option,European Call,1,0,1,1,High,0.43,0,0,0,Partial,1,2,Black-Scholes
Bond,Government Bond,1,1,0,1,Medium,3.86,0,0,0,Partial,1,1,DCF
Option,European Call,1,0,1,1,Medium,0.82,0,0,0,Full,1,1,Black-Scholes
Equity,Index ETF,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Commodity,Commodity Spot,1,0,0,1,High,0.39,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond (HY),1,1,0,1,Medium,5.02,1,0,0,Sparse,1,3,Credit-Model
Equity,SaaS Stock,1,0,0,1,High,,0,0,0,Full,1,2,Relative
Commodity,Industrial Metal,1,0,0,1,High,1.85,0,0,0,Full,1,2,Cost-of-Carry
Derivative,Commodity Future,1,0,0,1,Medium,1.54,0,0,0,Full,1,1,Cost-of-Carry
Option,Digital Option,0,0,1,0,Low,0.36,0,0,1,Sparse,1,3,Monte-Carlo
Equity,Energy Major Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,SaaS Stock,1,0,0,1,High,,0,0,0,Partial,1,2,Relative
Option,OTC European Option,0,0,1,0,Medium,0.3,1,0,0,Partial,1,2,Black-Scholes
Derivative,Equity Swap,0,1,0,0,Medium,0.53,1,0,0,Partial,1,2,DCF
Equity,Green Energy Stock,1,0,0,1,Medium,,0,0,0,Full,1,2,Relative
Equity,Biotech Stock,1,0,0,1,Medium,,0,0,0,Full,1,1,Relative
Option,European Call,1,0,1,1,High,0.65,0,0,0,Full,1,2,Black-Scholes
Derivative,Commodity Future,1,0,0,1,High,1.84,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond (HY),1,1,0,1,Low,8.48,1,0,0,Partial,1,3,Credit-Model
Commodity,Agriculture,1,0,0,1,Medium,0.59,0,0,0,Full,1,1,Cost-of-Carry
Option,Digital Option,0,0,1,0,Medium,0.46,0,0,1,Partial,1,1,Monte-Carlo
Commodity,Precious Metal Spot,1,0,0,1,High,,0,0,0,Full,1,1,Cost-of-Carry
Bond,Sovereign Emerging Bond,1,1,0,1,Medium,8.11,1,0,0,Sparse,1,2,Credit-Model
Bond,Corporate Bond (IG),1,1,0,1,High,17.65,1,0,0,Partial,1,2,DCF
Currency,FX Forward,1,0,0,0,High,0.54,0,0,0,Full,1,1,Forward-Pricing
Equity,Fintech Stock,1,0,0,1,High,,0,0,0,Full,1,1,Relative
Currency,FX Spot,1,0,0,0,High,0.12,0,0,0,Full,1,1,Forward-Pricing
Bond,Municipal Bond,0,1,0,0,Medium,9.53,1,0,0,Partial,0,2,DCF
Equity,Utility Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Bond,CDS,0,1,0,0,Low,2.91,1,0,0,Partial,0,3,Credit-Model
Bond,CDS,1,1,0,0,Low,5.45,1,0,0,Sparse,0,3,Credit-Model
Equity,E-commerce Stock,1,0,0,1,High,,0,0,0,Full,1,1,Relative
Option,Barrier Option,0,0,1,0,Medium,0.74,0,0,1,Partial,1,2,Monte-Carlo
Equity,Energy Major Stock,1,1,0,1,High,,0,0,0,Full,1,2,DDM
Option,Asian Option,0,0,1,0,Medium,1.95,0,0,1,Partial,1,2,Monte-Carlo
Bond,Corporate Bond (IG),1,1,0,1,Medium,2.37,1,0,0,Partial,1,3,DCF
Currency,FX Spot,1,0,0,0,High,0.9,0,0,0,Full,1,1,Forward-Pricing
Option,American Put,1,0,1,1,High,1.04,0,1,0,Full,1,2,Binomial-Tree
Equity,REIT,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Derivative,Interest Rate Swap,0,1,0,0,High,21.03,1,0,0,Partial,0,2,DCF
Currency,Cross Currency Swap,0,1,0,0,Low,4.29,1,0,0,Partial,0,3,Forward-Pricing
Derivative,Interest Rate Swap,0,1,0,0,High,20.95,1,0,0,Full,0,2,DCF
Currency,FX Spot,1,0,0,0,High,0.8,0,0,0,Full,1,1,Forward-Pricing
Equity,Telecom Stock,1,1,0,1,High,,0,0,0,Partial,1,1,DDM
Bond,MBS,0,1,0,0,Medium,5.72,1,0,0,Partial,0,3,DCF
Derivative,FX Option,0,0,1,0,Low,0.49,0,0,0,Partial,1,2,Black-Scholes
Derivative,Interest Rate Swap,0,1,0,0,High,16.58,1,0,0,Full,0,2,DCF
Bond,Zero-Coupon Bond,1,1,0,1,Medium,12.74,0,0,0,Full,1,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,Medium,13.65,1,0,0,Partial,1,2,DCF
Bond,Government Bond,1,1,0,1,High,23.77,0,0,0,Partial,1,2,DCF
Equity,Telecom Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Option,Lookback Option,0,0,1,0,Low,0.12,0,0,1,Sparse,1,3,Monte-Carlo
Option,American Put,1,0,1,1,High,1.69,0,1,0,Full,1,2,Binomial-Tree
Bond,Government Bond,1,1,0,1,Medium,22.33,0,0,0,Full,1,2,DCF
Currency,EM FX Forward,0,0,0,0,Medium,0.19,0,0,0,Partial,1,3,Forward-Pricing
Bond,Corporate Bond (HY),1,1,0,1,Low,9.7,1,0,0,Sparse,1,3,Credit-Model
Derivative,Interest Rate Swap,0,1,0,0,Medium,24.35,1,0,0,Partial,0,2,DCF
Bond,Zero-Coupon Bond,1,1,0,1,High,4.14,0,0,0,Full,1,2,DCF
Option,Barrier Option,0,0,1,0,Low,0.43,0,0,1,Full,1,3,Monte-Carlo
Option,European Put,1,0,1,1,Medium,0.48,0,0,0,Full,1,1,Black-Scholes
Option,American Call,1,0,1,1,High,0.39,0,1,0,Full,1,1,Binomial-Tree
Bond,Corporate Bond (IG),1,1,0,1,Medium,8.35,1,0,0,Partial,1,1,DCF
Commodity,Energy,1,0,0,1,High,1.63,0,0,0,Full,1,1,Cost-of-Carry
Currency,Major FX Forward,1,0,0,0,High,0.3,0,0,0,Full,1,1,Forward-Pricing
Option,American Call,1,0,1,1,High,0.1,0,1,0,Full,1,2,Binomial-Tree
Bond,Zero-Coupon Bond,1,1,0,1,Medium,17.87,0,0,0,Full,1,1,DCF
Option,European Put,1,0,1,1,Medium,1.01,0,0,0,Partial,1,1,Black-Scholes
Bond,Corporate Bond (IG),1,1,0,1,Medium,6.36,1,0,0,Full,1,2,DCF
Option,Digital Option,0,0,1,0,High,0.73,0,0,1,Sparse,1,3,Monte-Carlo
Bond,MBS,0,1,0,0,Low,21.04,1,0,0,Sparse,0,2,DCF
Option,American Put,1,0,1,1,Medium,1.36,0,1,0,Full,1,2,Binomial-Tree
Equity,Consumer Staple Stock,1,1,0,1,Medium,,0,0,0,Full,1,2,DDM
Equity,Energy Major Stock,1,1,0,1,Medium,,0,0,0,Full,1,2,DDM
Option,European Call,1,0,1,1,High,1.78,0,0,0,Full,1,1,Black-Scholes
Equity,Biotech Stock,1,0,0,1,High,,0,0,0,Partial,1,2,Relative
Currency,Major FX Forward,1,0,0,0,High,0.24,0,0,0,Partial,1,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,High,0.77,0,0,0,Full,1,1,Forward-Pricing
Bond,Corporate Bond (IG),1,1,0,1,High,14.82,1,0,0,Full,1,1,DCF
Equity,E-commerce Stock,1,0,0,1,High,,0,0,0,Full,1,1,Relative
Bond,MBS,0,1,0,0,Low,12.32,1,0,0,Sparse,0,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,High,20.88,1,0,0,Partial,1,1,DCF
Bond,Government Bond,1,1,0,1,High,14.36,0,0,0,Full,1,1,DCF
Option,American Put,1,0,1,1,High,1.31,0,1,0,Full,1,2,Binomial-Tree
Option,Asian Option,0,0,1,0,Low,1.33,0,0,1,Sparse,1,3,Monte-Carlo
Bond,Government Bond,1,1,0,1,High,3.63,0,0,0,Partial,1,1,DCF
Bond,Corporate Bond (HY),1,1,0,1,Low,6.74,1,0,0,Partial,1,2,Credit-Model
Bond,Corporate Bond (IG),1,1,0,1,Medium,6.67,1,0,0,Full,1,1,DCF
Option,Barrier Option,0,0,1,0,Low,1.64,0,0,1,Sparse,1,3,Monte-Carlo
Bond,CDS,1,1,0,0,Medium,3.65,1,0,0,Sparse,0,3,Credit-Model
Commodity,Energy,1,0,0,1,Low,1.03,0,0,0,Partial,1,1,Cost-of-Carry
Option,American Option,1,0,1,1,Medium,1.25,0,1,0,Partial,1,1,Binomial-Tree
Option,European Call,1,0,1,1,Medium,0.15,0,0,0,Full,1,1,Black-Scholes
Bond,Government Bond,1,1,0,1,High,25.14,0,0,0,Full,1,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,Medium,3.96,1,0,0,Partial,1,2,DCF
Currency,Major FX Forward,1,0,0,0,High,0.25,0,0,0,Full,1,1,Forward-Pricing
Bond,CDS,1,1,0,0,Low,3.29,1,0,0,Partial,0,2,Credit-Model
Bond,Government Bond,1,1,0,1,High,20.93,0,0,0,Partial,1,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,High,18.38,1,0,0,Full,1,1,DCF
Bond,Corporate Bond (HY),1,1,0,1,Medium,9.9,1,0,0,Partial,1,2,Credit-Model
Equity,Green Energy Stock,1,0,0,1,High,,0,0,0,Full,1,2,Relative
Equity,Fintech Stock,1,0,0,1,Medium,,0,0,0,Partial,1,1,Relative
Option,Barrier Option,0,0,1,0,Low,0.13,0,0,1,Sparse,1,3,Monte-Carlo
Derivative,FX Option,0,0,1,0,Low,1.46,0,0,0,Partial,1,3,Black-Scholes
Commodity,Precious Metal Spot,1,0,0,1,High,,0,0,0,Full,1,1,Cost-of-Carry
Currency,FX Forward,1,0,0,0,High,0.72,0,0,0,Full,1,1,Forward-Pricing
Option,OTC European Option,0,0,1,0,Low,0.57,1,0,0,Partial,1,2,Black-Scholes
Bond,Government Bond ETF,1,1,0,1,High,2.0202368964003434,0,0,0,Full,1,1,Mark-to-Market
Option,European Call,1,0,1,1,Medium,0.36,0,0,0,Full,1,1,Black-Scholes
Bond,Government Bond,1,1,0,1,High,26.28,0,0,0,Partial,1,1,DCF
Bond,CDS,1,1,0,0,Medium,6.12,1,0,0,Partial,0,2,Credit-Model
Equity,Telecom Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Bond,Government Bond,1,1,0,1,High,18.68,0,0,0,Full,1,1,DCF
Equity,Growth Tech Stock,1,0,0,1,High,,0,0,0,Full,1,1,Relative
Bond,Corporate Bond (IG),1,1,0,1,Medium,5.85,1,0,0,Full,1,2,DCF
Bond,CDS,1,1,0,0,Medium,6.79,1,0,0,Sparse,0,3,Credit-Model
Bond,Government Bond,1,1,0,1,Medium,19.82,0,0,0,Full,1,1,DCF
Bond,Treasury Bill,1,1,0,1,High,0.54,0,0,0,Full,1,1,DCF
Option,Digital Option,0,0,1,0,Low,0.57,0,0,1,Partial,1,2,Monte-Carlo
Commodity,Industrial Metal,1,0,0,1,Medium,1.64,0,0,0,Partial,1,1,Cost-of-Carry
Bond,Corporate Bond (IG),1,1,0,1,Medium,17.11,1,0,0,Full,1,1,DCF
Bond,Corporate Bond (HY),1,1,0,1,High,2.01,1,0,0,Full,1,3,Credit-Model
Derivative,FX Option,0,0,1,0,Medium,0.24,0,0,0,Partial,1,2,Black-Scholes
Bond,Sovereign Emerging Bond,1,1,0,1,Low,23.33,1,0,0,Partial,1,3,Credit-Model
Equity,Consumer Staple Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Bond,CDS,1,1,0,0,Low,7.44,1,0,0,Sparse,0,3,Credit-Model
Equity,Mid Cap,1,1,0,1,High,,0,0,0,Full,1,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,Medium,9.8,1,0,0,Full,1,2,DCF
Equity,Blue Chip Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Corporate Bond (IG),1,1,0,1,High,25.56,1,0,0,Full,1,2,DCF
Option,American Call,1,0,1,1,High,0.2,0,1,0,Full,1,2,Binomial-Tree
Bond,Floating Rate Note,1,1,0,1,High,5.29,0,0,0,Full,1,2,DCF
Commodity,Commodity Forward,1,0,0,1,Medium,0.53,0,0,0,Full,1,2,Cost-of-Carry
Currency,EM FX Forward,0,0,0,0,Low,0.2,0,0,0,Sparse,1,3,Forward-Pricing
Equity,SaaS Stock,1,0,0,1,High,,0,0,0,Partial,1,1,Relative
Bond,Municipal Bond,0,1,0,0,Medium,25.61,1,0,0,Sparse,0,2,DCF
Bond,MBS,0,1,0,0,Medium,15.95,1,0,0,Partial,0,3,DCF
Commodity,Energy,1,0,0,1,High,0.7,0,0,0,Full,1,1,Cost-of-Carry
Option,Barrier Option,0,0,1,0,Low,1.11,0,0,1,Partial,1,3,Monte-Carlo
Commodity,Commodity Spot,1,0,0,1,High,1.78,0,0,0,Full,1,1,Cost-of-Carry
Derivative,Equity Swap,0,1,0,0,Medium,0.84,1,0,0,Partial,1,3,DCF
Commodity,Commodity Spot,1,0,0,1,High,1.27,0,0,0,Full,1,1,Cost-of-Carry
Equity,Utility Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Commodity,Commodity Spot,1,0,0,1,Medium,1.03,0,0,0,Full,1,1,Cost-of-Carry
Option,American Call,1,0,1,1,Medium,1.73,0,1,0,Full,1,1,Binomial-Tree
Commodity,Commodity Spot,1,0,0,1,Medium,0.35,0,0,0,Partial,1,1,Cost-of-Carry
Equity,SaaS Stock,1,0,0,1,Medium,,0,0,0,Full,1,1,Relative
Option,Asian Option,0,0,1,0,Low,2.77,0,0,1,Sparse,1,3,Monte-Carlo
Bond,Sovereign Emerging Bond,1,1,0,1,Medium,13.4,1,0,0,Partial,1,2,Credit-Model
Bond,Floating Rate Note,1,1,0,1,Medium,6.99,0,0,0,Partial,1,1,DCF
Bond,Government Bond,1,1,0,1,Medium,1.77,0,0,0,Partial,1,1,DCF
Currency,FX Forward,1,0,0,0,High,0.93,0,0,0,Full,1,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,Medium,0.85,0,0,0,Full,1,1,Forward-Pricing
