asset_class,asset_subclass,has_market_price,has_cash_flows,has_options_features,is_exchange_traded,liquidity,maturity_years,has_credit_risk,has_early_exercise,is_path_dependent,data_availability,volatility_available,ifrs_level,recommended_method
Option,American Option,0,0,1,1,Medium,1.484047469058414,0,1,0,Full,1,2,Binomial-Tree
Commodity,Agriculture,1,0,0,1,Medium,1.0883375166737104,0,0,0,Full,1,1,Cost-of-Carry
Option,Lookback Option,0,0,1,0,Medium,0.7433056683049324,0,1,1,Sparse,1,3,Monte-Carlo
Commodity,Industrial Metal,1,0,0,1,High,0.3441000540322682,0,0,0,Full,1,1,Cost-of-Carry
Equity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Bond,Government Bond,1,1,0,1,High,29.737266627575053,0,0,0,Full,0,1,DCF
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,Growth Stock,1,1,0,1,Low,,0,0,0,Full,1,1,Relative
Option,European Option,1,0,1,0,Medium,1.1165954433543968,0,0,0,Full,1,1,Black-Scholes
Equity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,American Option,1,0,1,1,High,0.14710706227567236,0,1,0,Partial,1,2,Binomial-Tree
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Partial,1,1,DCF
Option,Asian Option,0,0,1,0,Low,4.657688711599218,0,0,1,Partial,1,3,Monte-Carlo
Currency,FX Forward,1,0,0,0,High,0.1484346285532341,0,0,0,Full,1,2,Forward-Pricing
Bond,Corporate Bond,0,1,0,0,Medium,10.15046223923093,1,0,0,Full,0,2,Credit-Model
Option,American Option,1,0,1,1,Low,1.3687216498702197,0,1,0,Full,1,2,Binomial-Tree
Bond,Corporate Bond,0,1,0,1,High,25.25682358162622,1,0,0,Partial,1,3,Credit-Model
Option,European Option,0,0,1,0,Low,1.978879907919985,0,0,0,Full,1,2,Black-Scholes
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,Barrier Option,0,0,1,0,Low,4.6768931184139815,0,1,1,Sparse,1,3,Monte-Carlo
ETF,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Government Bond,1,1,0,1,Medium,2.103180994369365,0,0,0,Full,0,2,DCF
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
ETF,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,European Option,1,0,1,1,High,0.04389847189522354,0,0,0,Full,1,2,Black-Scholes
Option,American Option,0,0,1,1,High,1.1392721407088846,0,1,0,Full,1,2,Binomial-Tree
Derivative,Currency Swap,0,1,0,0,Medium,12.028348795582707,1,0,0,Sparse,0,3,DCF
Option,American Option,0,0,1,1,Medium,1.8199010638021873,0,1,0,Partial,1,1,Binomial-Tree
Option,European Option,1,0,1,1,High,0.9074886325742846,0,0,0,Partial,1,1,Black-Scholes
Derivative,Interest Rate Swap,0,1,0,0,Low,5.172106541398471,1,0,0,Sparse,0,2,DCF
Bond,Corporate Bond,0,1,0,0,Medium,21.72784501687443,1,0,0,Full,0,2,Credit-Model
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,Relative
Derivative,Currency Swap,0,1,0,0,Low,8.647249408080942,1,0,0,Partial,0,2,DCF
Option,American Option,1,0,1,1,Medium,1.9080730031936142,0,1,0,Partial,1,2,Binomial-Tree
Bond,Government Bond,1,1,0,1,Low,9.039482129953253,0,0,0,Partial,0,1,DCF
Option,Asian Option,0,0,1,0,Low,3.428646145833417,0,1,1,Sparse,1,3,Monte-Carlo
Currency,FX Forward,1,0,0,0,High,0.16262874069619335,0,0,0,Full,1,2,Forward-Pricing
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Bond,Corporate Bond,1,1,0,1,High,4.575229599669459,1,0,0,Partial,1,2,Credit-Model
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Derivative,Currency Swap,0,1,0,0,Medium,4.825525093910965,1,0,0,Partial,0,3,DCF
Bond,Government Bond,1,1,0,1,High,5.639193148656739,0,0,0,Full,1,1,DCF
Commodity,Agriculture,1,0,0,1,Medium,1.3369776906986777,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,0,1,0,0,Medium,7.658009899245425,0,0,0,Full,1,1,DCF
Option,American Option,1,0,1,1,High,0.9477880126627752,0,1,0,Full,1,1,Binomial-Tree
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,Relative
Bond,Government Bond,1,1,0,1,High,3.17727057897357,0,0,0,Full,0,1,DCF
Commodity,Precious Metal,1,0,0,1,High,0.2943424393680869,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,1,Medium,24.262877236605256,0,0,0,Full,1,1,DCF
Bond,Corporate Bond,1,1,0,0,High,24.9791675680275,1,0,0,Partial,0,3,Credit-Model
Option,Lookback Option,0,0,1,0,Low,1.3526459436129983,0,0,1,Partial,1,3,Monte-Carlo
Option,European Option,0,0,1,1,Medium,1.8755470342939415,0,0,0,Full,1,2,Black-Scholes
Commodity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,European Option,0,0,1,1,High,0.3636728454198507,0,0,0,Partial,1,2,Black-Scholes
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Currency,FX Forward,1,0,0,0,High,0.39583184349358896,0,0,0,Full,1,2,Forward-Pricing
Option,European Option,1,0,1,1,High,1.0202247562207634,0,0,0,Full,1,2,Black-Scholes
Derivative,Currency Swap,0,1,0,0,Medium,23.625990593834537,1,0,0,Sparse,0,3,DCF
Option,Lookback Option,0,0,1,0,Medium,3.9831883686133,0,0,1,Partial,1,3,Monte-Carlo
ETF,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Derivative,CDS,0,1,0,0,Medium,24.381138337992045,1,0,0,Sparse,0,3,DCF
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Bond,Corporate Bond,1,1,0,1,Medium,9.88744057324179,1,0,0,Sparse,1,2,Credit-Model
Bond,Government Bond,1,1,0,0,Medium,28.200093511534625,0,0,0,Partial,0,2,DCF
Commodity,Energy,1,0,0,1,High,1.5520111718454157,0,0,0,Full,1,1,Cost-of-Carry
Option,European Option,1,0,1,1,High,1.7824279698934224,0,0,0,Partial,1,1,Black-Scholes
ETF,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,European Option,1,0,1,1,Medium,1.75488265720547,0,0,0,Full,1,1,Black-Scholes
Commodity,Precious Metal,1,0,0,1,High,1.5304864891486325,0,0,0,Full,1,1,Cost-of-Carry
Derivative,Interest Rate Swap,0,1,0,0,Medium,9.348778952015431,1,0,0,Sparse,0,2,DCF
ETF,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Corporate Bond,1,1,0,0,Medium,22.573250431762407,1,0,0,Sparse,0,2,Credit-Model
ETF,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Commodity,Precious Metal,1,0,0,1,High,1.0475436948305488,0,0,0,Full,1,1,Cost-of-Carry
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,European Option,0,0,1,1,Medium,1.0975160041849832,0,0,0,Partial,1,2,Black-Scholes
Bond,Government Bond,1,1,0,1,High,1.9250224515346612,0,0,0,Full,1,1,DCF
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,Relative
Commodity,Energy,1,0,0,1,High,0.2926267907670763,0,0,0,Full,1,1,Cost-of-Carry
Option,European Option,1,0,1,1,Low,0.7523794787832873,0,0,0,Partial,1,2,Black-Scholes
Option,European Option,1,0,1,1,High,1.0059930791230385,0,0,0,Full,1,2,Black-Scholes
Bond,Corporate Bond,1,1,0,0,Medium,27.376905717352013,0,0,0,Partial,0,3,DCF
Option,American Option,0,0,1,1,Low,0.8812607918183295,0,1,0,Partial,1,1,Binomial-Tree
Bond,Corporate Bond,0,1,0,1,Low,4.1038448921201045,0,0,0,Sparse,0,2,DCF
Option,Asian Option,0,0,1,0,Low,0.6980134539460823,0,1,1,Sparse,1,3,Monte-Carlo
ETF,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,Lookback Option,0,0,1,0,Low,0.5883380417626132,0,0,1,Sparse,0,3,Monte-Carlo
Equity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Commodity,Industrial Metal,1,0,0,1,High,0.9020469286253159,0,0,0,Full,1,1,Cost-of-Carry
Option,American Option,1,0,1,1,High,1.5873163396814551,0,1,0,Partial,1,2,Binomial-Tree
Option,American Option,1,0,1,1,Medium,0.1923264588812774,0,1,0,Full,1,2,Binomial-Tree
Bond,Corporate Bond,1,1,0,0,Medium,12.207414365510122,1,0,0,Partial,0,2,Credit-Model
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Bond,Government Bond,0,1,0,1,High,1.978235574390406,0,0,0,Full,0,1,DCF
Commodity,Industrial Metal,1,0,0,1,High,0.686818486724232,0,0,0,Full,1,1,Cost-of-Carry
Option,American Option,1,0,1,1,High,1.5139561487026179,0,1,0,Partial,1,1,Binomial-Tree
Derivative,Currency Swap,0,1,0,0,Low,16.564840194780324,1,0,0,Partial,0,2,DCF
Bond,Government Bond,1,1,0,1,Medium,19.813983545935216,0,0,0,Full,1,1,DCF
Option,American Option,1,0,1,1,High,0.10471087112959036,0,1,0,Full,1,1,Binomial-Tree
Currency,FX Forward,1,0,0,0,Medium,0.7031985234825511,0,0,0,Full,1,2,Forward-Pricing
Commodity,Energy,1,0,0,1,High,0.42616502774953824,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond,1,1,0,0,Medium,26.462971872489252,1,0,0,Partial,0,2,Credit-Model
Bond,Corporate Bond,1,1,0,0,Medium,26.1013091119939,1,0,0,Full,1,3,Credit-Model
Bond,Government Bond,1,1,0,1,High,20.394339032116527,0,0,0,Full,1,1,DCF
Option,European Option,0,0,1,0,High,1.4378650953301237,0,0,0,Full,1,2,Black-Scholes
Derivative,CDS,0,1,0,0,Low,17.39869181495726,1,0,0,Partial,0,3,DCF
Option,European Option,1,0,1,1,High,1.3418513928948055,0,0,0,Partial,1,2,Black-Scholes
Derivative,Interest Rate Swap,0,1,0,0,Low,28.905658263019987,1,0,0,Partial,0,3,DCF
Commodity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,American Option,1,0,1,1,Medium,1.891200095721315,0,1,0,Partial,1,2,Binomial-Tree
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,American Option,0,0,1,1,High,1.7753969430096812,0,1,0,Partial,1,1,Binomial-Tree
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,American Option,1,0,1,1,Medium,1.561223316419359,0,1,0,Full,1,1,Binomial-Tree
Option,Lookback Option,0,0,1,0,Low,3.341666384049687,0,1,1,Sparse,0,3,Monte-Carlo
Option,Lookback Option,0,0,1,0,Low,2.8061119870063127,0,1,1,Partial,1,3,Monte-Carlo
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Bond,Corporate Bond,0,1,0,1,High,5.720938686980651,1,0,0,Partial,1,3,Credit-Model
Bond,Government Bond,1,1,0,1,Medium,11.213658725781894,0,0,0,Partial,1,2,DCF
Bond,Government Bond,0,1,0,1,Medium,25.88530438767352,0,0,0,Full,0,1,DCF
Currency,FX Forward,1,0,0,0,High,0.8303553691490781,0,0,0,Full,1,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,Medium,0.34174602807161447,0,0,0,Full,1,2,Forward-Pricing
Option,European Option,1,0,1,1,High,1.2084010432433099,0,0,0,Full,1,2,Black-Scholes
Bond,Corporate Bond,1,1,0,0,Medium,21.078274878478013,1,0,0,Full,0,3,Credit-Model
Option,American Option,1,0,1,1,Medium,0.7526070103385621,0,1,0,Full,1,2,Binomial-Tree
Bond,Government Bond,1,1,0,0,High,19.997743163723776,0,0,0,Sparse,0,2,DCF
Option,European Option,1,0,1,1,High,1.41612403034521,0,0,0,Partial,1,1,Black-Scholes
Commodity,Energy,1,0,0,1,Medium,1.7155317955765808,0,0,0,Full,1,1,Cost-of-Carry
Option,Digital Option,0,0,1,0,Medium,2.803353287716652,0,1,1,Sparse,0,3,Monte-Carlo
Option,European Option,1,0,1,1,Low,1.3251279783082661,0,0,0,Full,1,2,Black-Scholes
Option,European Option,1,0,1,1,High,0.5782350309966817,0,0,0,Full,1,1,Black-Scholes
Option,American Option,0,0,1,1,Low,1.9956130878837282,0,1,0,Full,1,2,Binomial-Tree
Derivative,Interest Rate Swap,0,1,0,0,Low,8.572696385213328,1,0,0,Partial,0,2,DCF
Currency,FX Forward,1,0,0,0,Medium,0.5249502568303254,0,0,0,Full,1,2,Forward-Pricing
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Option,Lookback Option,0,0,1,0,Low,1.3466604068581185,0,1,1,Sparse,0,3,Monte-Carlo
Bond,Government Bond,0,1,0,1,High,10.286030016380508,0,0,0,Full,1,1,DCF
Currency,FX Forward,0,0,0,0,High,0.4911657895901311,0,0,0,Full,1,2,Forward-Pricing
Bond,Government Bond,0,1,0,0,High,15.725054296244847,0,0,0,Full,0,1,DCF
Option,European Option,1,0,1,1,Low,1.9707105053039655,0,0,0,Partial,1,1,Black-Scholes
Option,Lookback Option,0,0,1,0,Low,0.17329417350783394,0,1,1,Sparse,1,3,Monte-Carlo
ETF,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Option,European Option,1,0,1,1,Low,1.527472319281727,0,0,0,Full,1,1,Black-Scholes
Currency,FX Forward,1,0,0,0,High,0.8335145730819602,0,0,0,Full,1,2,Forward-Pricing
Bond,Government Bond,1,1,0,1,Medium,24.03262239932713,0,0,0,Full,1,1,DCF
Currency,FX Forward,1,0,0,0,High,0.5760904662391835,0,0,0,Full,1,2,Forward-Pricing
Bond,Government Bond,1,1,0,0,Low,10.421682023638336,0,0,0,Full,1,2,DCF
Bond,Government Bond,1,1,0,1,Low,13.750238856163268,0,0,0,Full,1,1,DCF
Option,Digital Option,0,0,1,0,Low,0.798069425626832,0,0,1,Sparse,0,3,Monte-Carlo
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Commodity,Energy,1,0,0,1,High,1.9121351007768932,0,0,0,Full,1,1,Cost-of-Carry
Currency,FX Forward,0,0,0,0,Medium,0.8769555004420364,0,0,0,Full,1,2,Forward-Pricing
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Bond,Government Bond,1,1,0,0,Low,5.595572488889698,0,0,0,Full,0,1,DCF
Bond,Corporate Bond,1,1,0,0,High,11.783266752426163,1,0,0,Full,1,3,Credit-Model
Commodity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Currency,FX Forward,1,0,0,0,High,0.9963172566446802,0,0,0,Full,1,2,Forward-Pricing
Bond,Corporate Bond,0,1,0,1,Medium,4.068345720838913,0,0,0,Partial,1,3,DCF
Bond,Corporate Bond,0,1,0,1,High,21.651974330537545,0,0,0,Partial,1,2,DCF
Currency,FX Forward,1,0,0,0,Medium,0.4508248854086876,0,0,0,Full,1,2,Forward-Pricing
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Bond,Corporate Bond,0,1,0,0,High,5.459727459883269,0,0,0,Sparse,0,3,DCF
Option,Barrier Option,0,0,1,0,Low,3.932296004872122,0,0,1,Partial,1,3,Monte-Carlo
Bond,Government Bond,1,1,0,1,Medium,14.980609178665736,0,0,0,Full,0,2,DCF
Currency,FX Forward,1,0,0,0,High,0.8756961016351699,0,0,0,Full,1,2,Forward-Pricing
Option,Asian Option,0,0,1,0,Low,0.7426654974297677,0,1,1,Partial,1,3,Monte-Carlo
Option,European Option,1,0,1,0,High,0.7914595143688605,0,0,0,Partial,1,2,Black-Scholes
Option,Lookback Option,0,0,1,0,Low,4.743271827484036,0,0,1,Sparse,0,3,Monte-Carlo
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,European Option,1,0,1,1,Medium,1.202751615936149,0,0,0,Full,1,2,Black-Scholes
Bond,Corporate Bond,0,1,0,0,Medium,15.570391327824916,1,0,0,Sparse,0,2,Credit-Model
ETF,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,Relative
Commodity,Agriculture,1,0,0,1,Medium,1.352581925841413,0,0,0,Full,1,1,Cost-of-Carry
Option,American Option,1,0,1,1,Medium,0.9404444417056005,0,1,0,Partial,1,2,Binomial-Tree
Bond,Corporate Bond,1,1,0,1,Medium,19.721593261395412,1,0,0,Full,0,3,Credit-Model
Option,American Option,0,0,1,1,Medium,0.8839753647211511,0,1,0,Partial,1,2,Binomial-Tree
ETF,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Currency,FX Forward,0,0,0,0,High,0.591858957888595,0,0,0,Full,1,2,Forward-Pricing
Option,American Option,1,0,1,1,Medium,1.264420951576343,0,1,0,Full,1,1,Binomial-Tree
Bond,Corporate Bond,0,1,0,1,Low,14.349542468640188,1,0,0,Full,1,3,Credit-Model
Bond,Corporate Bond,1,1,0,0,Medium,6.760316801994204,0,0,0,Sparse,0,2,DCF
Option,American Option,0,0,1,1,Medium,1.5315135433138922,0,1,0,Full,1,2,Binomial-Tree
Option,European Option,1,0,1,1,High,1.9396625161815335,0,0,0,Full,1,2,Black-Scholes
Option,European Option,1,0,1,1,Low,0.1781895018268945,0,0,0,Partial,1,1,Black-Scholes
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,European Option,1,0,1,0,Medium,1.696630393794282,0,0,0,Partial,1,2,Black-Scholes
Bond,Government Bond,0,1,0,0,High,3.160566279367294,0,0,0,Full,1,1,DCF
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,Relative
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Commodity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Corporate Bond,1,1,0,1,Medium,28.346500738062936,1,0,0,Partial,0,3,Credit-Model
Option,American Option,0,0,1,1,Medium,0.5594439533954867,0,1,0,Partial,1,2,Binomial-Tree
Option,Lookback Option,0,0,1,0,Low,0.9909522815816424,0,1,1,Sparse,1,3,Monte-Carlo
Option,European Option,0,0,1,0,Low,1.8203447860415747,0,0,0,Full,1,1,Black-Scholes
Option,American Option,0,0,1,1,High,1.435081149881209,0,1,0,Partial,1,2,Binomial-Tree
Currency,FX Forward,1,0,0,0,High,0.9351896990542934,0,0,0,Full,1,2,Forward-Pricing
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Option,Lookback Option,0,0,1,0,Low,3.1365096914810553,0,0,1,Sparse,0,3,Monte-Carlo
Bond,Corporate Bond,1,1,0,0,Low,23.699624553290217,1,0,0,Sparse,0,2,Credit-Model
Currency,FX Forward,0,0,0,0,High,0.8192752409054532,0,0,0,Full,1,2,Forward-Pricing
Option,American Option,0,0,1,1,Medium,1.1297374947035335,0,1,0,Partial,1,2,Binomial-Tree
Option,Lookback Option,0,0,1,0,Medium,1.2285419094102432,0,0,1,Sparse,0,3,Monte-Carlo
Option,European Option,0,0,1,1,Medium,0.44373408408427095,0,0,0,Full,1,1,Black-Scholes
Currency,FX Forward,0,0,0,0,High,0.393897140767105,0,0,0,Full,1,2,Forward-Pricing
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,Relative
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,European Option,0,0,1,1,High,1.870424983635698,0,0,0,Full,1,2,Black-Scholes
Commodity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
ETF,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,European Option,1,0,1,1,Medium,1.092182438602526,0,0,0,Partial,1,2,Black-Scholes
Commodity,Industrial Metal,1,0,0,1,Medium,0.7830979151232293,0,0,0,Full,1,1,Cost-of-Carry
Option,Lookback Option,0,0,1,0,Low,3.294238577026677,0,0,1,Sparse,1,3,Monte-Carlo
Option,European Option,0,0,1,1,High,0.9223569117367998,0,0,0,Full,1,2,Black-Scholes
Currency,FX Forward,0,0,0,0,Medium,0.8442070850022635,0,0,0,Full,1,2,Forward-Pricing
Option,American Option,1,0,1,1,High,1.920825061360383,0,1,0,Full,1,2,Binomial-Tree
Commodity,Industrial Metal,1,0,0,1,High,0.43631405462442635,0,0,0,Full,1,1,Cost-of-Carry
Equity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Commodity,Industrial Metal,1,0,0,1,High,0.6532904120735218,0,0,0,Full,1,1,Cost-of-Carry
ETF,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Partial,1,1,Relative
Option,European Option,0,0,1,1,Low,0.2951406123928541,0,0,0,Full,1,2,Black-Scholes
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Commodity,Agriculture,1,0,0,1,Medium,0.1718073972672547,0,0,0,Full,1,1,Cost-of-Carry
Currency,FX Forward,1,0,0,0,High,0.04870783090526324,0,0,0,Full,1,2,Forward-Pricing
Option,European Option,0,0,1,1,Medium,1.6381733525952953,0,0,0,Full,1,1,Black-Scholes
Bond,Corporate Bond,1,1,0,1,Medium,8.796984804391192,1,0,0,Full,0,2,Credit-Model
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,Relative
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Commodity,Industrial Metal,1,0,0,1,High,1.67000036836525,0,0,0,Full,1,1,Cost-of-Carry
Derivative,CDS,0,1,0,0,Medium,19.708064621005363,1,0,0,Partial,0,3,DCF
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Bond,Government Bond,1,1,0,0,Medium,12.27317456911823,0,0,0,Full,0,2,DCF
Equity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Government Bond,1,1,0,1,High,8.97302045801742,0,0,0,Full,0,2,DCF
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Option,American Option,1,0,1,1,Medium,0.4633165219452563,0,1,0,Full,1,2,Binomial-Tree
Option,European Option,1,0,1,1,High,1.3954500246019759,0,0,0,Partial,1,1,Black-Scholes
Derivative,CDS,0,1,0,0,Medium,3.065980742035371,1,0,0,Sparse,0,3,DCF
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Partial,1,1,Relative
Bond,Corporate Bond,0,1,0,0,Low,2.414223245581072,1,0,0,Sparse,0,2,Credit-Model
Currency,FX Forward,1,0,0,0,High,0.7348551085600188,0,0,0,Full,1,2,Forward-Pricing
Commodity,Precious Metal,1,0,0,1,High,1.723988560047911,0,0,0,Full,1,1,Cost-of-Carry
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Equity,Growth Stock,1,1,0,1,Low,,0,0,0,Full,1,1,Relative
Option,American Option,0,0,1,1,High,0.39573184512910153,0,1,0,Partial,1,1,Binomial-Tree
Option,European Option,0,0,1,1,High,1.1622808799390476,0,0,0,Partial,1,1,Black-Scholes
Currency,FX Forward,0,0,0,0,High,0.849766708883393,0,0,0,Full,1,2,Forward-Pricing
Option,European Option,0,0,1,1,Low,0.22607039370812898,0,0,0,Partial,1,2,Black-Scholes
Bond,Corporate Bond,0,1,0,0,Medium,15.919378504456931,1,0,0,Full,0,2,Credit-Model
Commodity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,Barrier Option,0,0,1,0,Low,1.1738916133160295,0,0,1,Partial,1,3,Monte-Carlo
Option,Asian Option,0,0,1,0,Low,4.537322689083187,0,0,1,Partial,1,3,Monte-Carlo
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Bond,Government Bond,0,1,0,1,Medium,16.540873190573652,0,0,0,Partial,1,1,DCF
Option,European Option,0,0,1,1,High,1.9526377787185059,0,0,0,Partial,1,1,Black-Scholes
Option,American Option,0,0,1,1,Medium,1.1953415155773517,0,1,0,Full,1,2,Binomial-Tree
Option,Asian Option,0,0,1,0,Medium,4.797181895217658,0,1,1,Sparse,0,3,Monte-Carlo
Option,American Option,1,0,1,1,Low,0.0665347971802816,0,1,0,Full,1,1,Binomial-Tree
Derivative,Currency Swap,0,1,0,0,Medium,22.21312682491026,1,0,0,Sparse,0,3,DCF
Option,European Option,0,0,1,1,Low,1.9206350454913401,0,0,0,Partial,1,2,Black-Scholes
Currency,FX Forward,0,0,0,0,High,0.40275086037849106,0,0,0,Full,1,2,Forward-Pricing
Bond,Government Bond,1,1,0,1,Low,4.309082638562811,0,0,0,Full,1,1,DCF
Option,Lookback Option,0,0,1,0,Low,3.539547654804476,0,0,1,Sparse,0,3,Monte-Carlo
Bond,Corporate Bond,1,1,0,1,Low,24.228440311697582,1,0,0,Full,0,2,Credit-Model
Option,Asian Option,0,0,1,0,Low,3.9597392252248444,0,1,1,Partial,0,3,Monte-Carlo
Currency,FX Forward,0,0,0,0,Medium,0.9935001508644471,0,0,0,Full,1,2,Forward-Pricing
Commodity,Precious Metal,1,0,0,1,High,1.3659910461006441,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond,1,1,0,0,Medium,3.1719794180575285,0,0,0,Full,0,2,DCF
Commodity,Energy,1,0,0,1,High,0.21756917932445058,0,0,0,Full,1,1,Cost-of-Carry
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Partial,1,1,Relative
Option,American Option,1,0,1,1,Medium,0.12632043211996108,0,1,0,Full,1,1,Binomial-Tree
